,location,substrate,treatment,concentration,replicate,slope,int,slope.se,int.se,pval,rsq,n,year
943,TW,GlyGlyArg-AMC,live,200,A,1268.785425,5248.619433,25.1743417,41.65827468,0.012629701,0.999606478,3,2013
944,TW,GlyGlyArg-AMC,live,250,A,1387.952574,6253.729902,43.42649075,71.8617671,0.019912169,0.999022008,3,2013
945,TW,GlyGlyArg-AMC,live,300,A,1584.476576,7101.031232,41.81364992,69.19285257,0.016796222,0.999304075,3,2013
946,TW,GlyGlyArg-AMC,live,400,A,1792.573742,8596.901677,13.34350304,22.08070906,0.004738762,0.999944593,3,2013
947,TW,GlyGlyArg-AMC,live,400,B,1725.230016,8937.857423,5.272441773,8.74894715,0.001945555,0.99999066,3,2013
948,TW,GlyGlyArg-AMC,live,400,C,1814.488143,8830.441006,32.50725778,54.23020837,0.01140407,0.999679142,3,2013
949,TW,Leu-AMC,killed,0,A,11.09031873,828.8300046,1.256772669,1.940852309,0.071836315,0.987321035,3,2013
950,TW,Leu-AMC,killed,50,A,16.01683122,1189.024153,4.46584699,6.896672453,0.173107185,0.927866042,3,2013
951,TW,Leu-AMC,killed,100,A,26.6463455,1548.87635,5.791483914,8.943872834,0.13624789,0.954891496,3,2013
952,TW,Leu-AMC,killed,150,A,38.89722675,1866.22447,2.576884725,4.002705641,0.042113596,0.995630308,3,2013
953,TW,Leu-AMC,killed,200,A,45.40062844,2246.095902,15.01428175,23.37237481,0.203326501,0.901415136,3,2013
954,TW,Leu-AMC,killed,250,A,60.63629222,2579.892511,1.115696514,1.736778191,0.011712364,0.999661561,3,2013
955,TW,Leu-AMC,killed,300,A,82.84341661,3008.746935,4.073320732,6.343627037,0.031276714,0.997588249,3,2013
956,TW,Leu-AMC,killed,400,A,162.2158903,6242.736134,46.23546136,72.00526108,0.176764851,0.924865055,3,2013
957,TW,Leu-AMC,killed,400,B,78.21533442,3592.302284,1.034144528,1.619823567,0.008416745,0.999825216,3,2013
958,TW,Leu-AMC,killed,400,C,71.0995106,3628.372268,8.103624333,12.69304369,0.072247488,0.987176103,3,2013
959,TW,Leu-AMC,live,0,A,13.65814061,758.8229574,1.184809521,1.799057533,0.055087269,0.992531076,3,2013
960,TW,Leu-AMC,live,50,A,1134.775694,2130.124047,29.47390149,44.75423563,0.016531417,0.999325841,3,2013
961,TW,Leu-AMC,live,100,A,1506.466768,2783.086177,25.49010429,38.7050942,0.010770869,0.99971378,3,2013
962,TW,Leu-AMC,live,150,A,1786.567164,3335.228856,27.40259487,41.94692647,0.00976379,0.999764797,3,2013
963,TW,Leu-AMC,live,200,A,1599.591516,4140.816706,284.9652169,436.214711,0.112235558,0.969239278,3,2013
964,TW,Leu-AMC,live,250,A,2160.235664,4296.054465,61.81230808,94.62010275,0.01821107,0.999181927,3,2013
965,TW,Leu-AMC,live,300,A,2065.524044,5019.739416,139.5891995,213.3359935,0.04295778,0.995453636,3,2013
966,TW,Leu-AMC,live,400,A,2119.166813,5718.277611,126.8329824,193.8405006,0.038056551,0.996430715,3,2013
967,TW,Leu-AMC,live,400,B,2002.47178,5805.073806,114.7815783,176.4587464,0.036451126,0.996725183,3,2013
968,TW,Leu-AMC,live,400,C,2093.890694,5894.991761,135.9935227,209.5228908,0.041289042,0.995799506,3,2013
969,TW,Pyr-AMC,killed,0,A,9.233931485,826.4344209,1.359645756,2.183365751,0.093069999,0.978779141,3,2013
970,TW,Pyr-AMC,killed,50,A,14.43719413,1601.885808,2.729463426,4.383065909,0.118953913,0.96549063,3,2013
971,TW,Pyr-AMC,killed,100,A,30.41241163,2284.637405,8.578617708,13.80573184,0.175027739,0.926297314,3,2013
972,TW,Pyr-AMC,killed,150,A,48.58922537,3119.040554,3.31925713,5.344702605,0.043421702,0.995355063,3,2013
973,TW,Pyr-AMC,killed,200,A,47.27519714,3768.067524,7.378805011,11.88142913,0.098569554,0.976217796,3,2013
974,TW,Pyr-AMC,killed,250,A,73.70309951,4438.595432,16.68193796,27.0101856,0.141704704,0.951266916,3,2013
975,TW,Pyr-AMC,killed,300,A,84.99836868,5208.307667,7.628935041,12.35221902,0.056986411,0.992008614,3,2013
976,TW,Pyr-AMC,killed,400,A,85.87928222,6564.167374,38.21248796,61.87089262,0.266521688,0.834734506,3,2013
977,TW,Pyr-AMC,killed,400,B,99.34928103,6690.627328,2.458453933,3.991501559,0.015750301,0.999388032,3,2013
978,TW,Pyr-AMC,killed,400,C,52.61990212,6582.009462,9.934568743,16.21801232,0.118794676,0.965581885,3,2013
979,TW,Pyr-AMC,live,0,A,12.48352365,755.031615,0.149188063,0.235633543,0.007607752,0.999857199,3,2013
980,TW,Pyr-AMC,live,50,A,23.73572594,1608.128874,0.796799882,1.258497332,0.021363077,0.998874347,3,2013
981,TW,Pyr-AMC,live,100,A,31.33742818,2332.161548,4.893807116,7.733345119,0.09862112,0.976193106,3,2013
982,TW,Pyr-AMC,live,150,A,40.61758664,3160.335697,0.206592767,0.327171656,0.003238004,0.99997413,3,2013
983,TW,Pyr-AMC,live,200,A,40.73885097,3814.850109,2.923287659,4.629478937,0.045603603,0.994877345,3,2013
984,TW,Pyr-AMC,live,250,A,41.32728116,4630.444636,11.15256623,17.66181658,0.167800895,0.932119134,3,2013
985,TW,Pyr-AMC,live,300,A,67.67373573,5383.989233,12.27410882,19.54780016,0.114223205,0.968151928,3,2013
986,TW,Pyr-AMC,live,400,A,112.1523959,6850.606965,7.986754313,12.7473388,0.045259458,0.994954239,3,2013
987,TW,Pyr-AMC,live,400,B,99.54211119,6886.360314,11.88941377,18.98621595,0.075680002,0.985934498,3,2013
988,TW,Pyr-AMC,live,400,C,141.7480618,6831.664966,3.42943994,5.476475842,0.015399318,0.999414997,3,2013
