site,substrate,treatment,volume,rep,time,RFU,std,temp,fluorimeter,year,when,fluorophore
FP,3,live,20,,06:59,28042,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,live,25,,06:59,299.9,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,live,30,,06:59,30573,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,live,40,1,07:00,33758,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,live,40,2,07:00,34379,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,live,40,3,07:00,34313,818.4,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,0,,07:01,262.9,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,5,,07:01,641.2,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,10,,07:01,1030,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,15,,07:01,1875,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,20,,07:02,2223,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,25,,07:02,2499,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,30,,07:02,2237,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,40,1,07:03,2966,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,40,2,07:03,2950,820.5,22.5,UT,2013,PEEC2013,AMC
FP,3,killed,40,3,07:03,2769,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,0,,07:04,272.2,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,5,,07:04,1306,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,10,,07:04,3862,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,15,,07:04,2836,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,20,,07:05,2089,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,25,,07:05,3584,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,30,,07:05,4106,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,40,1,07:06,5424,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,40,2,07:06,5127,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,live,40,3,07:06,5005,820.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,0,,07:07,265.5,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,5,,07:07,933.5,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,10,,07:07,1908,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,15,,07:07,2434,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,20,,07:08,2071,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,25,,07:08,2748,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,30,,07:08,4003,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,40,1,07:09,5131,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,40,2,07:09,5954,816.5,22.5,UT,2013,PEEC2013,AMC
FP,4,killed,40,3,07:09,5881,816.5,22.5,UT,2013,PEEC2013,AMC
FP,5,live,0,,07:10,249.3,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,5,,07:10,2764,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,10,,07:10,3869,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,15,,07:10,4748,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,20,,07:11,5876,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,25,,07:11,7069,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,30,,07:11,7506,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,40,1,07:12,9232,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,40,2,07:12,9260,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,live,40,3,07:12,9028,820.4,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,0,,07:13,252,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,5,,07:13,1965,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,10,,07:13,2000,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,15,,07:13,2448,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,20,,07:14,3184,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,25,,07:14,4505,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,30,,07:14,4229,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,40,1,07:15,5598,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,40,2,07:15,5642,816.2,22.5,UT,2013,PEEC2013,AMC
FP,5,killed,40,3,07:15,5719,816.2,22.5,UT,2013,PEEC2013,AMC
GW,1,live,0,,19:11,256.1,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,5,,19:13,760.3,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,10,,19:14,1287,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,15,,19:14,1751,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,20,,19:15,2230,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,25,,19:15,2605,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,30,,19:15,3135,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,1,19:16,4131,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,2,19:16,4053,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,3,19:17,4149,347.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,0,,19:17,265.8,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,5,,19:18,790.1,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,10,,19:18,1268,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,15,,19:18,1749,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,20,,19:19,2334,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,25,,19:20,2702,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,30,,19:20,3136,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,1,19:20,4400,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,2,19:20,4180,346.1,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,3,19:21,4284,346.1,24,MXS,2013,PEEC2013,AMC
GW,2,live,0,,19:21,241.9,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,5,,19:22,767.2,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,10,,19:23,1957,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,15,,19:23,2818,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,20,,19:23,3325,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,25,,19:23,4911,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,30,,19:24,5283,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,1,19:24,6683,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,2,19:24,6961,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,3,19:24,6958,344.4,24,MXS,2013,PEEC2013,AMC
GW,2,killed,0,,19:25,247.9,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,5,,19:26,1156,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,10,,19:26,1945,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,15,,19:26,2788,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,20,,19:26,3676,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,25,,19:27,4390,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,30,,19:27,5626,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,1,19:27,6611,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,2,19:27,6837,345.3,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,3,19:27,7399,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,0,,19:28,236.8,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,5,,19:29,698.3,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,10,,19:29,1161,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,15,,19:29,1498,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,20,,19:29,2042,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,25,,19:30,2205,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,30,,19:30,2847,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,1,19:31,4504,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,2,19:31,3786,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,3,19:31,3654,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,0,,19:32,254.8,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,5,,19:32,750.7,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,10,,19:32,1053,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,15,,19:33,1557,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,20,,19:33,2261,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,25,,19:33,2434,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,30,,19:33,2751,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,1,19:34,3519,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,2,19:34,3374,345.3,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,3,19:34,3701,345.3,24,MXS,2013,PEEC2013,AMC
GW,4,live,0,,19:35,238.2,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,5,,19:36,1173,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,10,,19:36,1978,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,15,,19:36,2828,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,20,,19:36,3282,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,25,,19:37,4343,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,30,,19:37,4930,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,1,19:37,6297,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,2,19:37,7024,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,3,19:37,6319,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,0,,19:38,245.1,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,5,,19:38,1154,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,10,,19:39,2189,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,15,,19:39,2722,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,20,,19:39,3486,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,25,,19:39,4181,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,30,,19:40,4907,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,1,19:40,6451,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,2,19:40,6863,344.2,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,3,19:41,6496,344.2,24,MXS,2013,PEEC2013,AMC
GW,5,live,0,,19:42,226.9,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,5,,19:42,1262,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,10,,19:42,2328,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,15,,19:42,2715,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,20,,19:42,4041,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,25,,19:43,5093,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,30,,19:43,6104,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,1,19:43,7366,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,2,19:43,7253,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,3,19:44,7496,345.3,24,MXS,2013,PEEC2013,AMC
GW,5,killed,0,,19:44,287.6,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,5,,19:45,1216,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,10,,19:45,2187,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,15,,19:45,3187,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,20,,19:45,4261,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,25,,19:45,4835,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,30,,19:46,5655,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,1,19:46,7438,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,2,19:46,7234,344.6,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,3,19:46,6945,344.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,0,,21:22,258.6,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,5,,21:23,776.3,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,10,,21:23,1280,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,15,,21:24,1750,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,20,,21:24,2207,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,25,,21:24,2665,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,30,,21:24,3161,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,1,21:25,4083,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,2,21:25,3990,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,live,40,3,21:25,4011,346.6,24,MXS,2013,PEEC2013,AMC
GW,1,killed,0,,21:25,266.5,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,5,,21:26,784.7,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,10,,21:26,1285,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,15,,21:26,1774,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,20,,21:31,2379,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,25,,21:31,2750,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,30,,21:31,3171,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,1,21:31,4403,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,2,21:32,4096,347.5,24,MXS,2013,PEEC2013,AMC
GW,1,killed,40,3,21:32,4181,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,0,,21:32,251.6,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,5,,21:33,798.3,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,10,,21:33,2052,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,15,,21:33,2911,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,20,,21:33,3471,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,25,,21:33,5159,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,30,,21:34,5505,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,1,21:34,6854,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,2,21:34,7667,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,live,40,3,21:34,7055,347.5,24,MXS,2013,PEEC2013,AMC
GW,2,killed,0,,21:36,259.4,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,5,,21:36,1189,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,10,,21:36,2036,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,15,,21:36,2913,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,20,,21:37,3823,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,25,,21:37,4513,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,30,,21:37,5738,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,1,21:37,6821,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,2,21:38,6972,348,24,MXS,2013,PEEC2013,AMC
GW,2,killed,40,3,21:38,7406,348,24,MXS,2013,PEEC2013,AMC
GW,3,live,0,,21:39,245.5,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,5,,21:39,745.6,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,10,,21:39,1235,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,15,,21:40,1636,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,20,,21:40,2152,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,25,,21:40,2346,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,30,,21:40,2983,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,1,21:40,4760,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,2,21:41,3986,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,live,40,3,21:41,3738,347.2,24,MXS,2013,PEEC2013,AMC
GW,3,killed,0,,21:41,265.1,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,5,,21:42,788.3,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,10,,21:42,1110,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,15,,21:42,1657,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,20,,21:42,2369,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,25,,21:43,2593,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,30,,21:43,2904,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,1,21:43,3712,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,2,21:43,3478,346.7,24,MXS,2013,PEEC2013,AMC
GW,3,killed,40,3,21:44,3786,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,0,,21:44,248.7,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,5,,21:44,1246,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,10,,21:45,2072,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,15,,21:45,3002,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,20,,21:45,3460,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,25,,21:45,4610,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,30,,21:45,5200,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,1,21:46,6626,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,2,21:46,7377,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,live,40,3,21:46,6546,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,0,,21:47,252,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,5,,21:47,1226,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,10,,21:47,2313,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,15,,21:47,2863,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,20,,21:47,3665,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,25,,21:48,4492,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,30,,21:48,5166,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,1,21:48,6847,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,2,21:48,7114,346.7,24,MXS,2013,PEEC2013,AMC
GW,4,killed,40,3,21:48,6868,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,0,,21:49,253.6,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,5,,21:49,1303,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,10,,21:50,2411,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,15,,21:50,2785,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,20,,21:50,4160,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,25,,21:50,5186,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,30,,21:50,6171,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,1,21:51,7531,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,2,21:51,7513,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,live,40,3,21:51,7570,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,0,,21:52,272.3,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,5,,21:52,1256,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,10,,21:52,2242,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,15,,21:52,3303,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,20,,21:53,4416,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,25,,21:53,4971,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,30,,21:53,5910,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,1,21:53,7681,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,2,21:53,7566,346.7,24,MXS,2013,PEEC2013,AMC
GW,5,killed,40,3,21:53,7317,346.7,24,MXS,2013,PEEC2013,AMC
LL,1,live,0,,15:40,249.2,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,5,,15:41,2113,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,10,,15:42,294.5,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,15,,15:42,2926,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,20,,15:43,3347,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,25,,15:43,3742,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,30,,15:43,3824,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,40,1,15:44,4753,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,40,2,15:44,4678,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,live,40,3,15:45,4430,808.5,24.5,MXS,2013,PEEC2013,AMC
LL,1,killed,0,,15:45,284.5,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,5,,15:46,1935,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,10,,15:46,4812,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,15,,15:47,2631,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,20,,15:47,2896,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,25,,15:47,3200,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,30,,15:48,3774,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,40,1,15:48,4331,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,40,2,15:48,4384,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,1,killed,40,3,15:49,4393,808.3,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,0,,15:49,807.3,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,5,,15:50,244.6,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,10,,15:50,2653,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,15,,15:54,378.1,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,20,,15:51,3809,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,25,,15:52,4085,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,30,,15:52,4854,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,40,1,15:53,5160,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,40,2,15:53,6313,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,live,40,3,15:54,6469,808.5,24.6,MXS,2013,PEEC2013,AMC
LL,2,killed,0,,15:56,275.5,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,5,,15:57,2750,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,15,,15:58,4010,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,20,,15:58,4469,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,25,,15:58,5255,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,30,,15:59,5273,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,40,,15:59,7127,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,40,1,15:59,5876,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,2,killed,40,2,16:00,7048,808.5,24.8,MXS,2013,PEEC2013,AMC
LL,3,live,0,3,16:02,240.8,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,5,,16:02,401.6,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,10,,16:02,4343,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,15,,16:03,5050,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,20,,16:03,5718,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,25,,16:03,237.8,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,30,,16:04,7659,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,40,,16:04,7719,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,40,1,16:05,7536,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,live,40,2,16:06,7951,809.5,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,0,3,16:06,270.3,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,5,,16:07,1266,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,10,,16:07,1283,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,15,,16:08,1892,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,25,,16:08,2703,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,30,,16:08,2939,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,40,,16:09,3428,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,40,,16:09,3380,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,3,killed,40,1,16:09,3406,811.8,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,0,2,16:09,239.1,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,5,3,16:10,2053,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,10,,16:11,2333,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,15,,16:11,2908,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,20,,16:11,3267,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,25,,16:12,3535,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,30,,16:12,3930,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,40,1,16:12,4747,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,40,2,16:12,5222,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,live,40,3,16:12,4928,806.7,24.9,MXS,2013,PEEC2013,AMC
LL,4,killed,0,,16:13,193.6,812.8,24.9,MXS,2013,PEEC2013,AMC
LL,4,killed,5,,16:14,2558,812.8,24.9,MXS,2013,PEEC2013,AMC
LL,4,killed,10,,16:14,3035,812.8,24.9,MXS,2013,PEEC2013,AMC
LL,4,killed,15,,16:14,3461,812.8,24.9,MXS,2013,PEEC2013,AMC
